,translationSetId,vector
123,3d48d03b-350c-449c-9f2a-2a4b71e16996,"[2 5 5 2 2 2 2 2 2 2 5 2 5 2 2 2 5 2 5 2 2 5 2 2 2 2 2 2 5 2 5 2 5 2 5 2 2
 5 2 2 2 2 5 2 5 2 2 5 2 5 2 2 2 5 2 5 2 5 2 2 2 2 2 2 2 2 2 2 2 5 2 2 2 2
 2 2 2 2 5 2 5 2 5 2 2 2 2 5 2 2 5 2 5 5 5 2 2 2 2 2 2 2 2 5 2 2 2 5 2 2 5
 5 2 2 5 2 5 2 5 2 5 2 2 0 5 5 2 5 2 2 2 2 2 2 2 5 2 2 2 5 2 2 5 2 2 5 5 2
 2 5 2 2 2 2 5 2 5 2 2 2 5 2 2 2 2 5 5 5 5 5 2 2 5 2 5 5 2 2 5 5 2 2 5 2 5
 2 5 2 2 5 2 2 2 2 2 5 2 5 2 5 2 2 5 2 5 5 2 5 5 2 5 2 2 2 2 2 5 2 5 2 2 2
 2 5 5 2 2 2 2 5 2 5 5 2 2 5 5 5 2 2 5 5 2 5 2 5 2 5 5 5 2 5 2 2 2 2 5 5 2
 2 5 5 5 5 2 5 5 5 5 5 5 5 5 5 5 2 5 2 5 5 2 2 5 5 5 2 2 5 5 2 5 2 2 5 2 2
 5 2 5 2 5 2 2 2 2 2 2 2 2 5 5 2 2 5 5 2 2 5 5 5 5 5 5 2 2 2 2 2 5 2 2 2 2
 2 5 2 5 5 5 5 2 2 2 5 2 2 5 2 5 2 5 2 2 2 2 2 2 5 2 2 2 2 2 2 5 2 2 5 5 2
 2 2 2 2 2 2 2 2 2 5 5 2 5 2 2 5 5 2 2 2 5 5 2 5 5 2 2 5 5 2 2 5 5 2 2 5 5
 2 5 2 2 5 5 2 2 5 5 2 2 2 2 2 2 2 5 5 2 2 2 2 5 5 5 5 2 5 5 2 2 2 2 2 2 2
 2 5 2 2 5 5 2 2 5 5 2 2 2 2 5 5 2 2 5 2 5 2 2 2 5 2 5 2 2 2 2 2 5 2 2 2 2
 2 5 5 2 2 5 2 2 2 2 2 2 5 2 2 2 5 2 2 2 2 2 5 2]"
124,3d6ab4ba-b9b7-4895-840b-bb1e4f71d148,"[16 12 17 7 7 16 7 5 7 7 10 9 12 9 7 14 10 7 12 14 7 19 7 9 7 9 7 7 19 7
 10 7 12 7 12 9 9 8 7 7 5 7 10 5 10 7 9 12 14 17 7 9 7 12 5 12 7 19 9 9 9
 7 7 7 7 7 9 7 7 10 5 7 16 7 7 7 9 9 8 7 12 7 12 7 14 14 9 12 9 7 10 7 10
 17 12 7 7 7 7 7 7 9 9 17 7 7 5 19 7 9 19 8 9 7 12 16 10 14 12 7 10 9 7 8
 0 12 7 10 9 16 9 7 14 7 9 12 9 7 7 12 9 9 12 7 7 12 12 7 7 10 7 7 5 16 12
 7 10 5 14 9 19 16 7 9 7 10 8 10 12 12 7 7 10 7 12 10 9 7 12 10 7 7 10 9
 10 5 17 5 7 19 7 9 9 5 9 12 7 12 7 12 7 5 10 7 12 12 7 12 19 16 10 9 7 9
 7 7 12 7 10 7 7 7 7 19 10 7 7 7 7 12 7 19 10 16 9 12 12 10 7 9 8 12 16 8
 14 8 12 10 10 12 7 10 7 9 5 7 10 19 7 7 12 12 19 19 7 10 8 10 19 12 12 10
 12 12 8 5 10 7 12 8 7 9 12 12 12 9 7 10 10 14 12 7 7 15 7 7 12 5 12 14 10
 7 7 7 5 9 7 7 9 12 10 9 9 10 10 7 9 10 12 12 17 10 12 7 7 7 5 7 10 7 9 7
 9 9 8 14 17 12 10 17 14 9 7 19 9 5 10 9 10 5 19 9 7 7 9 9 9 19 7 9 14 7 7
 9 10 7 9 12 12 16 7 7 7 5 7 7 7 16 7 10 12 7 10 7 5 10 10 7 7 9 10 19 9
 12 17 7 7 19 19 7 7 10 19 7 7 19 10 16 8 9 7 17 19 7 9 10 17 9 7 7 7 7 7
 5 12 12 9 7 7 16 12 8 10 10 9 12 12 5 9 9 9 12 9 7 9 19 9 9 8 19 7 7 10
 12 7 7 9 7 12 12 7 7 12 9 12 7 7 7 19 7 19 9 7 7 9 9 12 5 7 9 9 5 17 19 5
 5 12 9 7 9 7 7 9 10 7 16 9 12 9 7 9 7 7 10 7]"
125,3dc8fd2b-b27d-4552-8e95-7b51c95c08c9,"[15 17 21 20 13 15 13 8 13 12 25 14 17 22 15 15 21 13 15 23 10 15 15 14 10
 15 15 12 17 15 16 10 15 10 28 15 15 13 10 10 21 10 13 10 15 12 17 23 10
 24 10 14 25 17 10 18 20 15 15 15 17 15 13 10 12 23 27 10 15 23 8 10 17 15
 10 13 14 12 13 12 17 12 28 13 13 10 12 26 17 13 13 15 13 24 26 10 12 10
 12 23 13 14 27 13 15 15 13 23 22 14 26 13 15 20 15 14 15 12 20 12 26 17
 13 11 15 0 12 15 14 14 15 12 10 23 14 23 17 25 12 15 15 14 20 15 13 35 17
 13 22 15 20 12 10 14 28 10 18 8 12 17 18 15 12 15 12 21 21 24 15 18 13 15
 15 13 20 15 17 12 17 15 10 12 18 15 16 10 21 20 12 18 15 14 12 11 14 26
 15 15 20 38 15 10 23 15 23 15 13 18 23 17 21 15 12 14 20 12 20 15 26 23
 15 10 10 26 23 15 10 12 20 15 10 15 25 14 12 28 18 16 10 14 13 15 14 19
 10 11 11 15 16 20 10 21 10 22 11 22 13 26 12 12 20 27 23 17 12 21 21 15
 15 15 15 36 23 20 23 10 15 12 17 13 13 14 17 20 18 15 20 16 13 12 26 15
 22 13 12 10 20 8 20 15 23 10 23 13 10 15 15 15 15 23 23 14 15 15 21 13 23
 21 18 20 26 15 20 10 15 18 18 12 13 10 14 13 17 24 13 12 16 26 15 15 13
 15 25 17 12 13 16 17 15 18 17 24 10 15 14 35 15 18 13 22 18 13 10 14 13
 13 15 17 15 14 13 12 12 10 12 13 25 17 10 23 20 13 13 12 16 15 13 10 15
 14 18 23 17 23 23 15 10 18 15 12 10 18 17 31 15 20 13 14 11 17 15 18 23
 13 20 18 15 12 12 12 10 12 20 10 15 28 14 10 12 12 28 21 15 18 14 23 20
 10 15 12 14 10 14 12 17 23 32 17 16 18 15 12 13 27 13 13 22 10 30 23 10
 20 17 15 17 13 10 15 18 13 20 24 10 10 12 14 20 13 13 12 15 13 18 26 8 10
 15 15 12 12 10 15 12 21 22 12 15 17 14 15 12 31 20 15 15]"
126,3df5f7b5-a809-489d-912d-8a1b1baec86b,"[7 9 5 7 5 24 7 5 7 9 7 9 9 7 9 9 5 7 7 9 5 7 9 9 7 7 9 7 9 15 5 5 7 32 9
 15 32 15 7 7 5 7 5 7 7 9 9 7 5 7 7 9 9 9 15 7 7 7 7 7 9 9 15 7 9 5 9 24 9
 7 5 15 9 17 7 32 17 15 7 17 9 17 17 13 7 7 7 7 9 24 7 9 5 7 7 5 9 7 17 7
 5 9 9 7 9 7 15 7 9 9 7 7 7 7 7 9 24 9 9 9 7 9 5 5 7 9 0 7 9 9 32 7 7 9 9
 7 9 9 15 7 7 26 9 9 15 9 9 7 26 7 5 9 7 26 9 7 9 5 9 9 7 24 24 7 9 5 7 5
 7 7 7 9 9 7 9 9 9 9 9 9 7 9 17 15 5 7 5 7 17 7 7 9 7 5 9 7 9 7 7 9 17 7 7
 26 7 7 7 7 7 9 5 32 9 9 7 17 9 7 9 7 17 5 7 7 9 9 7 7 7 15 7 7 9 9 32 26
 7 7 7 34 7 7 9 5 5 5 22 9 7 9 7 5 7 7 13 9 7 7 17 17 9 9 7 9 9 5 5 15 7
 15 7 9 7 17 7 7 7 9 9 7 15 9 17 17 7 7 7 5 5 7 7 17 9 7 9 7 34 5 9 7 7 7
 7 32 15 7 9 9 7 7 7 17 32 9 15 5 7 5 7 9 7 9 26 7 9 5 5 9 7 7 9 13 9 9 7
 7 5 7 7 9 7 15 9 9 15 7 7 9 9 7 9 9 7 7 9 9 15 7 24 7 7 7 7 9 7 7 7 9 7
 26 15 9 9 7 9 13 9 9 5 5 9 7 5 17 5 7 7 7 9 9 9 7 9 7 7 15 30 7 7 17 15 9
 9 5 9 9 5 9 5 9 17 9 7 7 7 9 7 7 9 7 7 9 7 7 7 17 17 7 9 7 9 7 9 9 9 7 9
 15 7 7 17 7 9 9 9 7 9 9 7 7 9 9 5 9 7 15 7 7 9 7 7 7 9 7 9 24 7 17 7 7 9
 9 15 15 7 9 9 7 7 15 32 24 7 7 5 7 7 7 7 7 7 9 7 5 7 7 7 9 9 9 7 5 9 7 9]"
127,3df6ef97-9a05-4b69-b1a4-e3789f20dc13,"[8 13 11 6 8 8 12 6 6 36 13 10 13 8 8 8 11 12 11 8 14 11 14 10 6 36 14 10
 13 10 11 8 11 6 13 8 8 11 6 12 6 12 11 8 13 8 16 11 8 9 6 16 8 13 8 11 6
 11 14 14 16 8 6 12 8 8 38 6 14 13 6 6 10 8 6 6 10 8 17 8 13 8 13 8 6 6 14
 11 10 12 9 8 11 9 11 8 8 12 8 6 8 10 10 9 8 10 8 11 8 16 11 11 14 6 11 10
 13 8 13 8 9 16 8 9 11 13 8 0 10 10 8 16 6 8 10 11 10 8 10 11 14 16 13 8 6
 13 13 6 8 19 8 8 8 10 13 12 11 6 8 16 39 8 44 14 8 11 11 17 11 11 6 14 11
 12 19 11 16 8 13 11 6 8 11 8 11 8 11 8 8 11 16 16 14 12 10 11 8 11 6 13 8
 36 13 8 11 11 12 17 11 10 11 8 8 16 34 8 13 10 17 6 8 8 12 11 17 8 12 10
 6 11 6 11 11 10 8 19 11 15 6 10 11 11 10 9 8 9 6 17 9 13 12 11 6 8 6 8 9
 11 8 8 13 13 11 13 8 11 9 13 11 11 11 11 11 13 11 8 13 14 19 39 6 10 13
 13 11 14 6 11 11 10 17 8 8 11 8 12 13 6 13 38 19 6 6 6 8 8 14 8 8 11 37
 10 8 11 9 14 14 11 17 19 13 45 13 6 8 8 6 8 9 12 38 8 10 10 11 10 11 11
 41 11 6 8 8 13 8 8 9 10 11 8 13 10 6 10 16 10 8 11 12 8 6 6 6 16 9 6 14
 13 17 10 6 8 8 14 8 8 8 10 8 11 19 6 11 8 12 13 9 6 14 10 11 11 10 11 13
 10 8 11 11 8 6 11 13 8 8 13 39 10 9 10 36 11 11 6 8 17 13 14 8 16 12 14 6
 14 11 13 10 12 42 8 13 11 11 17 16 11 19 8 14 14 10 8 10 8 10 11 10 10 11
 11 8 8 11 13 6 6 8 12 13 11 6 6 13 8 13 12 6 8 11 6 13 10 6 6 14 10 13 8
 6 8 8 14 13 11 6 36 17 14 16 14 6 14 8 11 10 8 14 13 16 8 14 8 8 13 8]"
128,3f1b3299-65f6-47c7-a507-56346cab0a5e,"[15 12 8 8 13 10 8 6 8 10 10 12 12 10 10 10 8 8 10 10 8 15 10 12 8 10 15
 15 12 10 8 8 10 8 12 15 15 13 13 8 11 13 8 13 29 10 17 10 13 8 13 17 15
 12 13 10 13 10 10 10 12 10 8 8 10 8 12 8 10 29 6 8 17 10 8 8 17 15 8 10
 17 15 12 8 8 8 10 10 17 8 8 10 13 8 10 13 10 8 15 13 8 12 12 8 15 15 8 10
 10 12 10 13 10 13 10 17 10 15 12 10 8 12 13 6 10 12 10 10 0 12 10 10 13
 10 17 10 17 10 10 10 10 12 12 15 8 12 31 8 10 15 8 15 32 12 12 8 10 6 10
 12 10 10 10 10 15 8 8 8 15 10 8 15 10 8 12 10 12 10 12 29 32 10 10 10 8 8
 8 13 10 10 10 12 10 6 17 10 10 10 13 12 10 8 29 10 10 10 13 15 10 17 8 10
 10 12 8 10 12 10 10 13 10 32 8 10 10 10 8 10 13 10 8 10 15 12 10 12 10 8
 8 17 32 10 12 6 13 11 6 10 8 12 8 8 8 15 6 15 8 10 10 10 12 12 10 12 29 8
 6 15 10 10 10 10 10 12 8 8 29 15 12 27 13 12 12 17 10 10 8 8 8 10 10 10
 15 8 10 8 17 30 12 10 10 8 8 8 8 10 10 10 10 10 8 17 10 10 8 8 10 8 10 12
 10 10 12 8 10 8 6 10 27 13 12 13 12 12 27 15 8 10 29 10 13 10 15 12 15 8
 13 12 29 8 12 12 8 15 12 12 10 10 8 10 8 8 8 17 8 8 15 12 10 12 13 15 34
 8 10 8 10 17 8 8 12 27 8 15 6 10 8 8 10 12 34 10 17 10 10 15 8 10 10 10 8
 10 12 8 10 12 8 12 6 17 10 15 10 8 10 10 15 10 10 10 8 10 8 8 10 12 12 8
 10 10 31 27 10 10 12 10 12 8 10 10 12 8 12 10 12 10 12 12 8 10 10 29 8 12
 8 8 15 8 12 10 8 8 31 29 12 8 13 10 15 8 12 12 8 8 15 17 17 8 8 10 10 8
 15 10 6 8 15 10 10 10 27 10 10 8 10 15 15 12 12 10 10 8 10 10 15]"
129,3f224a07-d3c3-4467-ab27-2d0f4d6705dc,"[18 13 16 9 9 18 27 7 9 11 11 13 13 11 11 18 9 9 11 18 9 18 11 13 9 11 11
 11 20 11 9 9 11 9 13 11 11 9 9 9 7 9 9 9 11 11 13 11 16 16 9 13 11 31 9
 11 27 36 11 11 13 83 9 81 11 9 13 9 11 11 7 9 20 11 27 9 13 11 9 11 13 11
 13 9 16 16 11 11 13 9 9 11 9 16 11 9 11 9 11 9 9 13 13 16 11 11 9 18 11
 31 18 9 11 9 11 20 11 18 13 11 9 13 9 7 18 13 11 11 13 0 11 11 16 11 13
 11 13 11 11 11 11 13 13 11 9 13 13 9 11 11 9 11 9 20 13 27 11 7 18 13 18
 18 11 11 11 9 9 9 11 11 9 11 11 27 13 11 13 11 13 11 9 11 11 11 9 9 16 9
 11 18 11 13 11 7 13 11 11 11 9 13 11 27 11 11 11 11 9 11 18 20 9 11 11 13
 9 11 85 11 11 9 11 9 9 18 11 11 9 11 9 11 9 18 11 20 11 13 11 81 9 13 9
 11 20 7 16 7 14 11 9 13 27 9 9 11 7 11 9 18 11 29 13 13 18 20 11 9 7 11
 18 11 11 11 11 13 9 9 11 11 13 9 9 13 13 13 11 11 9 9 9 18 11 11 11 16 11
 9 31 7 13 18 11 9 9 9 9 29 11 11 11 11 9 13 11 11 9 9 11 9 11 13 18 11 13
 9 11 9 7 11 9 9 13 9 13 13 9 18 16 11 11 18 16 11 11 20 11 9 9 13 11 9 20
 13 27 11 13 13 11 18 9 29 16 9 9 13 27 9 11 13 11 20 27 11 11 9 11 81 11
 20 9 9 13 9 9 11 7 11 9 9 29 13 29 18 13 11 18 11 9 18 18 11 9 11 20 9 11
 20 9 20 7 31 11 18 18 9 11 11 18 11 11 29 9 11 27 9 11 13 13 9 11 18 13 9
 11 11 13 11 13 27 11 11 13 16 31 11 13 18 13 13 9 18 11 11 9 13 9 9 11 9
 13 11 9 27 13 11 13 9 9 11 18 27 20 13 9 27 11 13 13 9 9 11 11 9 18 18 79
 9 11 11 11 11 9 11 29 9 11 18 11 13 13 11 11 9 11 11 11]"
130,3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1,"[22 15 20 13 20 44 23 11 16 19 13 19 15 22 23 16 17 27 24 16 47 15 20 15
 22 22 19 13 15 71 20 28 25 41 18 26 56 22 22 20 17 16 19 17 20 13 18 15
 16 16 22 15 16 21 19 21 13 28 21 25 18 29 24 16 20 16 21 30 16 37 26 24
 18 31 16 41 26 26 14 24 18 21 26 24 16 43 25 29 21 44 17 23 16 25 25 22
 17 13 21 16 23 18 18 22 16 16 49 15 16 15 29 11 27 13 18 18 30 13 18 17
 16 25 20 11 15 18 38 13 15 15 0 13 13 16 22 15 32 16 55 18 24 35 22 19 24
 18 19 23 33 17 49 16 11 32 29 47 16 20 13 21 18 35 37 18 16 17 17 20 26
 22 16 23 22 61 21 17 18 13 22 13 13 13 24 41 16 11 13 17 21 22 40 28 19
 17 24 25 16 15 22 27 24 21 16 33 21 28 16 31 19 27 16 54 16 28 13 25 29
 43 16 16 24 20 19 36 13 16 13 23 13 29 13 24 16 15 55 42 22 25 19 44 17
 22 28 11 13 11 31 16 29 21 13 28 17 18 25 22 19 18 27 25 18 15 21 18 13
 13 14 24 18 23 15 19 15 44 11 11 24 13 22 17 24 42 33 26 25 29 22 29 24
 16 38 27 17 11 13 13 47 11 49 20 17 13 19 50 19 22 19 31 21 22 13 43 50
 17 21 23 27 17 18 31 33 17 76 13 43 19 11 28 13 19 15 31 18 33 14 16 16
 25 28 13 16 37 19 26 26 23 16 25 13 11 18 26 17 16 29 24 26 27 33 19 13
 16 22 24 24 16 29 24 19 35 24 16 13 17 13 30 16 18 13 17 33 26 13 21 14
 22 19 28 20 15 16 19 27 19 20 30 38 31 18 30 21 22 18 19 16 21 23 18 11
 22 24 19 26 16 15 20 20 57 28 16 40 19 47 17 24 30 23 26 13 18 22 24 13
 16 24 28 18 34 69 15 23 11 22 17 25 25 15 18 23 25 16 19 13 15 19 30 18
 13 27 15 28 17 22 22 15 33 16 31 18 20 25 15 21 21 15 18 25 14 22 36 47
 31 19 33 11 18 15 59 13 19 13 20 15 13 13 15 32 24 15 16 22 23 20 13 16]"
131,3f96c8bc-3397-4d76-a48a-ee33ca65a8bb,"[7 9 7 5 7 7 11 5 5 7 9 9 9 7 7 7 7 11 7 7 13 7 13 9 5 7 13 9 9 9 7 7 7 5
 9 7 7 7 5 11 5 11 7 7 9 7 15 7 7 5 5 15 7 9 7 7 5 7 52 13 15 7 5 11 7 7 9
 5 13 9 5 5 9 7 5 5 9 7 13 7 9 7 9 7 5 5 13 7 9 11 5 7 7 5 7 7 7 11 7 5 7
 9 9 5 7 9 7 7 7 15 7 7 13 5 7 9 9 7 9 7 5 15 7 5 7 9 7 15 9 9 7 0 5 7 9 7
 9 7 9 7 13 15 9 7 5 9 9 5 7 15 7 7 7 9 9 11 7 5 7 15 7 7 15 13 7 7 7 13 7
 7 5 13 7 11 15 7 15 7 9 7 5 7 7 7 7 46 7 7 7 7 15 15 13 11 9 7 7 7 5 9 7
 7 9 7 7 7 11 13 7 9 7 7 7 15 5 7 9 9 13 5 7 7 11 7 13 7 50 9 5 7 5 7 7 9
 7 15 7 11 5 9 7 7 9 5 7 5 5 13 5 9 11 7 5 7 5 7 5 7 7 7 9 9 7 9 7 7 5 9 7
 7 7 7 7 9 7 7 9 13 15 7 5 9 9 9 7 13 5 7 7 9 13 7 7 7 7 11 9 5 9 9 15 5 5
 5 7 7 13 7 7 7 5 9 7 7 5 13 13 7 13 15 9 13 9 5 7 7 5 7 5 11 9 7 9 9 46 9
 7 7 9 7 5 7 7 48 7 46 5 9 7 7 9 48 5 9 15 9 7 7 11 7 5 5 5 15 5 5 13 9 13
 9 5 7 7 13 7 7 7 9 7 7 15 5 7 7 11 9 5 5 13 9 7 7 9 7 9 9 7 7 7 7 5 7 9 7
 7 9 7 9 5 9 7 7 7 5 7 13 9 13 7 15 11 13 5 13 7 9 9 11 13 7 9 7 7 13 15 7
 15 7 13 13 9 7 9 7 9 7 9 48 46 7 7 7 7 9 5 5 7 11 9 7 44 5 9 7 9 11 5 7 7
 5 9 9 5 5 13 9 9 7 5 7 7 13 9 7 5 7 13 13 54 52 5 13 7 7 9 7 13 9 15 7 13
 7 7 9 7]"
132,3fda52f4-5d41-4952-b7b9-9da1e11ddb45,"[18 6 11 6 9 13 6 4 6 6 4 6 6 6 6 13 4 6 6 13 4 18 6 6 6 6 11 9 13 4 4 4 6
 6 6 11 11 9 11 6 9 11 4 9 4 6 11 6 16 13 11 11 11 6 9 6 11 13 6 6 6 6 6 6
 6 4 6 6 6 4 4 6 18 6 6 6 11 11 4 6 11 11 6 4 13 13 6 6 11 6 6 6 9 13 6 9
 6 6 11 11 4 6 6 13 11 9 4 13 6 6 13 9 6 11 6 18 4 18 6 6 6 6 9 4 13 6 6 4
 11 13 6 4 0 6 11 6 11 6 4 6 6 6 6 11 6 6 6 6 6 9 4 11 9 13 6 6 6 4 13 6
 13 13 4 6 11 4 4 4 11 6 6 11 6 6 6 6 6 6 6 6 11 6 6 6 4 4 11 9 6 13 4 6 6
 4 11 6 6 6 11 6 6 4 4 6 6 6 11 11 13 18 4 6 6 6 6 6 6 4 6 11 6 9 6 13 6 6
 6 4 11 6 6 13 11 13 6 6 6 6 6 11 9 6 13 4 16 9 11 6 6 6 6 4 6 11 4 11 6
 13 6 6 6 6 13 13 6 4 4 9 13 6 6 6 6 6 4 4 4 11 6 4 11 6 6 11 6 6 6 4 4 11
 6 6 11 11 6 6 11 9 6 11 4 6 6 6 4 6 6 6 6 6 6 11 6 6 6 4 6 4 6 6 11 6 6 6
 6 4 4 6 6 11 6 9 6 6 4 16 11 6 4 13 18 6 11 13 11 4 11 6 6 4 13 6 6 9 6 6
 6 13 6 6 13 6 6 11 6 6 11 6 6 13 11 11 11 4 6 4 6 18 4 4 6 6 4 11 4 4 6 6
 6 6 11 13 11 6 11 9 4 13 13 6 6 6 13 4 6 13 4 13 4 11 6 18 13 6 6 6 16 6
 6 4 6 6 6 4 6 6 6 6 6 13 6 4 6 6 6 6 6 4 6 6 6 11 6 6 6 13 6 6 4 13 6 6 4
 6 6 6 11 6 6 6 6 6 6 6 6 6 11 6 18 6 13 6 6 6 11 11 11 4 6 6 6 4 16 13 4
 4 11 6 4 6 6 6 6 4 4 18 11 6 6 6 6 4 6 4 11]"
133,40df8d12-f944-476e-9c56-b916760428d8,"[11 36 14 8 9 11 11 6 11 10 8 10 10 8 13 13 14 11 8 21 6 8 13 10 8 11 13 8
 10 11 9 6 8 8 21 11 11 8 8 8 9 8 6 8 8 10 13 16 6 19 34 10 13 10 8 11 8 8
 11 11 13 13 11 8 10 9 13 8 13 16 6 8 13 13 8 11 10 8 8 10 10 10 21 9 11 8
 8 19 39 11 8 13 6 19 19 6 10 8 10 11 9 10 13 8 13 11 11 16 10 10 19 8 11
 8 8 10 8 10 13 10 11 13 9 6 8 21 10 8 10 10 11 8 8 0 10 16 13 13 8 8 11
 10 13 13 11 18 10 11 10 8 6 10 8 10 21 8 13 6 10 13 11 11 8 11 10 14 42
 17 8 11 11 13 10 11 13 10 13 10 10 10 8 10 13 11 9 8 14 8 10 11 11 10 8 9
 10 19 39 8 8 21 13 8 16 13 16 8 11 11 16 13 14 11 10 10 8 10 39 11 21 11
 13 6 8 19 18 13 8 8 8 8 8 8 10 10 8 21 37 11 8 10 8 34 10 14 6 6 9 10 11
 13 8 14 8 8 9 10 8 19 10 10 39 10 16 10 10 14 6 8 8 8 8 21 16 13 8 8 8 10
 10 8 11 36 10 13 11 11 8 9 6 8 19 13 10 8 10 8 13 6 39 11 16 8 11 11 8 11
 13 13 11 42 8 10 11 10 16 9 19 14 11 13 19 10 13 8 39 40 6 10 8 8 10 9 13
 10 8 8 9 19 8 10 11 11 13 10 8 11 11 13 10 16 10 10 8 37 10 21 11 11 11 8
 16 11 8 10 8 11 11 10 8 10 11 10 10 8 10 9 13 13 6 6 13 11 6 10 14 8 34 8
 13 10 13 16 13 16 16 11 6 11 8 10 8 13 10 17 13 13 6 10 6 13 13 13 16 11
 16 13 8 8 10 8 8 10 8 8 8 21 10 8 10 8 21 16 10 13 10 16 13 8 11 8 10 8
 10 10 13 16 18 13 37 11 13 10 6 10 11 11 8 8 13 16 8 8 10 11 10 11 8 13
 11 11 13 10 8 8 8 10 39 11 11 8 11 11 11 19 6 8 8 11 8 8 8 13 8 14 8 8 11
 10 10 13 8 17 18 8 39]"
134,41a0a29c-a655-4f51-979c-7fa624b303ea,"[21 14 17 10 19 15 17 21 10 25 12 18 14 19 32 12 14 10 15 12 17 17 16 14
 13 29 20 30 14 15 14 14 16 13 14 17 24 18 18 17 16 18 10 15 19 12 19 12
 18 10 18 19 17 14 15 15 15 19 15 19 14 32 10 13 19 10 17 10 12 19 12 13
 19 19 13 10 22 20 13 15 22 17 14 10 10 13 16 12 22 10 27 32 18 13 19 31
 16 10 17 15 17 17 14 13 17 30 10 12 15 14 12 15 15 15 28 22 25 17 27 16
 10 21 19 8 12 14 12 12 19 14 19 12 15 12 0 12 22 12 19 15 12 17 18 20 10
 17 18 17 15 21 13 33 15 14 14 17 12 11 12 17 12 12 19 12 33 14 10 14 17
 29 10 24 15 17 17 16 14 12 21 12 15 12 12 16 10 10 10 15 12 16 19 21 16
 11 22 19 12 12 18 17 12 27 15 12 12 19 15 24 16 22 26 12 28 21 10 16 14
 25 12 15 12 22 10 19 12 12 10 29 15 12 10 15 20 14 16 21 16 13 23 23 15
 19 21 8 15 13 8 15 17 17 10 14 14 20 11 20 10 12 12 16 14 14 12 17 12 10
 11 20 15 12 12 15 12 21 10 10 12 17 21 10 15 14 18 19 19 12 13 30 10 15
 15 15 21 10 12 10 23 13 18 16 16 10 13 13 10 29 15 29 28 19 10 22 19 16
 10 17 15 14 12 21 12 16 30 10 12 10 8 16 10 15 27 22 27 21 13 20 10 19 16
 12 15 12 20 14 20 13 15 21 12 10 17 14 27 17 17 14 12 15 10 16 10 10 13
 22 10 10 17 17 16 17 15 20 17 10 12 10 12 19 10 14 18 14 10 17 11 15 10
 14 16 14 17 16 22 16 19 17 10 19 15 15 10 12 17 13 12 17 14 17 8 36 12 20
 12 10 25 16 24 16 16 15 10 12 17 10 15 18 14 17 12 15 18 17 12 12 17 19
 14 14 19 12 14 10 21 16 34 16 14 14 13 19 25 12 10 14 26 10 20 10 17 12
 14 14 21 16 14 10 18 19 17 27 21 14 10 10 17 35 26 23 10 19 16 10 20 16 8
 30 17 15 12 16 10 16 12 10 12 17 20 17 14 12 19 17 19 25 17]"
135,4238d9e8-9800-400a-be2f-e9cf52787314,"[10 13 19 8 8 10 8 6 8 8 11 10 25 10 8 8 31 8 25 16 8 13 8 10 8 10 8 8 13
 8 23 8 25 8 33 10 10 9 8 8 6 8 11 6 11 8 10 33 8 19 8 10 8 25 6 13 8 13
 10 10 10 8 8 8 8 8 10 8 8 19 6 8 10 8 8 8 10 10 9 8 13 8 21 8 8 8 10 33
 10 8 11 8 23 19 33 8 8 8 8 8 8 10 10 11 8 8 6 21 8 10 21 21 10 8 13 10 11
 8 13 8 11 10 8 9 13 21 8 11 10 10 10 8 8 16 10 0 10 8 8 25 10 10 25 8 8
 21 13 8 8 11 8 8 6 10 21 8 11 6 8 10 13 10 8 10 8 19 17 19 13 13 8 8 23 8
 13 11 10 20 25 11 8 8 11 10 23 6 19 6 8 13 8 10 10 6 10 33 8 25 8 21 8 6
 19 8 21 13 8 13 21 10 19 10 8 10 8 8 13 8 19 8 8 8 8 21 19 8 8 8 8 13 8
 13 11 10 10 21 13 11 8 10 9 13 10 29 8 21 6 11 11 25 8 31 8 10 6 8 11 21
 8 8 13 13 21 13 8 31 9 11 13 13 25 19 33 13 9 6 11 8 13 9 8 10 13 13 25
 10 8 11 23 8 21 8 8 9 8 8 13 6 13 8 19 8 8 8 6 10 8 8 10 21 11 10 10 11
 19 8 18 19 13 13 19 11 13 8 8 16 6 8 11 8 10 8 10 10 9 8 11 21 11 11 8 10
 8 13 10 6 11 10 11 26 13 10 8 8 10 18 10 13 8 10 16 8 8 10 11 8 10 25 13
 10 8 8 8 6 8 8 8 10 20 11 13 8 23 8 14 23 11 8 8 10 11 21 10 33 19 8 8 13
 13 8 8 11 13 16 8 13 23 10 21 10 8 11 21 8 18 11 11 10 8 8 8 8 8 6 25 21
 10 8 8 10 21 17 11 11 10 33 13 6 10 10 10 6 10 8 10 21 18 10 9 13 8 8 11
 13 8 8 10 8 13 21 8 8 13 10 13 8 8 8 13 8 13 10 8 8 10 10 13 6 8 10 10 6
 11 21 6 6 13 10 8 10 8 8 22 31 8 10 10 25 10 8 10 16 16 11 8]"
